qid,docno,label
104,dub-span20264_chunk009,4
104,dub-span20263_chunk011,4
104,rusl202637_chunk011,4
104,syri202613_chunk022,4
104,ugan20269_chunk018,4
104,afgh202612_chunk032,5
104,paki20263_chunk027,4
104,irak20262_chunk023,4
104,niga20264_chunk024,4
104,ugan202617_chunk022,4
104,sril202651_chunk006,5
104,afgh202617_chunk019,5
104,stat202610_chunk008,5
104,ukra202620_chunk006,5
104,ukra202619_chunk010,4
104,ugan202620_chunk017,5
104,dub-tysk202611_chunk017,4
104,syri20264_chunk020,4
104,dub-sver20268_chunk021,5
104,dub-nede20265_chunk022,4
104,erit20269_chunk020,4
104,ukra202619_chunk021,4
104,etio20261_chunk024,4
104,dub-span20262_chunk007,5
104,stat20268_chunk011,4
104,dub-bulg20261_chunk012,4
104,soma202612_chunk013,4
104,etio20263_chunk014,4
104,stat20268_chunk017,4
104,syri202619_chunk007,4
104,afgh202649_chunk009,4
104,indi20262_chunk012,4
104,irak20263_chunk006,4
104,dub-pole20261_chunk013,5
104,bang20264_chunk019,4
104,syri202619_chunk010,4
104,29b-bul20261_chunk012,4
104,syri202618_chunk015,4
104,ukra202615_chunk008,4
104,tyrk20268_chunk000,4
104,sril202651_chunk005,4
104,syri202614_chunk008,4
104,syri202614_chunk008_dup1,4
104,afgh202610_chunk023,4
104,ugan202610_chunk018,4
104,ugan202617_chunk007,4
104,tyrk20268_chunk005,4
104,dub-sver202614_chunk023,4
104,bulg20263_chunk051,4
104,dub-rumae20261_chunk002,4
104,syri202610_chunk014,4
104,hjem20261_chunk004,4
104,dub-tysk20269_chunk006,4
104,keny20262_chunk026,4
104,paki20261_chunk011,4
104,dub-rumae20262_chunk014,4
104,etio20262_chunk032,4
104,rusl202637_chunk019,4
104,maro20253_chunk007,4
103,dub-fran20263_chunk016,1
103,fran20264_chunk012,1
103,dub-fran20262_chunk015,1
103,dub-fran20263_chunk017,2
103,fran20264_chunk013,2
103,dub-fran20262_chunk016,2
103,dub-fran20263_chunk014,2
103,fran20264_chunk010,2
103,dub-fran20263_chunk018,3
103,fran20264_chunk014,3
103,dub-fran20262_chunk017,3
103,dub-fran20262_chunk013,2
103,bulg20263_chunk020,0
103,dub-nede20264_chunk015,2
103,dub-nede20263_chunk017,2
103,dub-nede20262_chunk017,2
103,dub-nede20261_chunk014,2
11,irak20263_chunk006,4
11,dub-tysk202627_chunk009,4
11,keny20262_chunk029,4
11,syri20261_chunk018,4
11,syri20263_chunk016,4
11,syri20262_chunk021,4
11,syri20266_chunk021,4
11,syri20267_chunk021,4
11,dub-belg20261_chunk010,4
11,dub-belg20262_chunk016,4
11,rusl202615_chunk010,4
11,dub-belg20261_chunk009,4
11,dub-belg20262_chunk015,4
11,syri20261_chunk026,4
11,syri20263_chunk024,4
11,syri20262_chunk029,4
11,syri20266_chunk029,4
11,syri20267_chunk029,4
11,paki20263_chunk007,4
11,dub-bulg20261_chunk064,4
11,syri20261_chunk033,2
11,syri20263_chunk031,2
11,syri20262_chunk036,2
11,syri20266_chunk036,2
11,syri20267_chunk036,2
11,ugan20267_chunk005,4
11,maro20262_chunk006,4
11,rusl202634_chunk032,2
11,rusl202635_chunk033,2
11,dub-belg20261_chunk019,1
11,dub-belg20262_chunk025,1
11,rusl202632_chunk012,4
11,dub-belg20261_chunk007,4
11,dub-belg20262_chunk013,4
11,rusl202634_chunk037,4
11,rusl202635_chunk038,4
11,erit20261_chunk032,4
11,dub-belg20261_chunk011,4
11,dub-belg20262_chunk017,4
11,syri20261_chunk019,2
11,syri20263_chunk017,2
11,syri20262_chunk022,2
11,syri20266_chunk022,2
11,syri20267_chunk022,2
11,dub-belg20261_chunk030,2
11,bulg20263_chunk022,2
11,etio20262_chunk029,4
11,rusl202629_chunk024,2
11,rusl20266_chunk023,2
11,rusl202634_chunk033,4
11,rusl202635_chunk034,4
11,syri20261_chunk043,2
11,syri20263_chunk041,2
11,syri20262_chunk046,2
11,syri20266_chunk046,2
11,syri20267_chunk046,2
11,ukra202618_chunk005,4
11,ukra20264_chunk005,4
11,ukra20265_chunk004,4
11,syri20263_chunk059,2
11,dub-fran20263_chunk018,4
11,fran20264_chunk014,4
11,dub-fran20262_chunk017,4
11,ukra202611_chunk013,4
11,dub-belg20262_chunk035,2
11,rusl202629_chunk028,4
11,rusl20266_chunk027,4
11,ukra202613_chunk015,4
11,ukra202614_chunk013,4
11,dub-belg20261_chunk029,2
11,erit20261_chunk034,4
11,dub-belg20261_chunk025,2
11,dub-belg20262_chunk031,2
11,syri202617_chunk015,4
11,stat202610_chunk031,4
11,syri202617_chunk033,4
11,rusl202638_chunk007,4
11,paki20264_chunk015,4
11,rusl202631_chunk002,4
11,stat202610_chunk032,4
11,dub-rumae20264_chunk014,4
11,irak20265_chunk019,1
11,tyrk20269_chunk001,4
11,afgh202645_chunk017,4
11,dub-belg20261_chunk016,1
11,dub-belg20262_chunk022,1
11,dub-fran20262_chunk023,2
25,erit20261_chunk017,4
25,erit20261_chunk039,2
25,erit20262_chunk008,4
25,erit20261_chunk012,4
25,erit20268_chunk008,4
25,erit20262_chunk009,4
25,erit20262_chunk005,4
25,erit20268_chunk001,4
25,erit20262_chunk013,4
25,erit20262_chunk010,2
25,erit20266_chunk001,4
25,erit20265_chunk003,4
25,erit20267_chunk001,4
25,erit20269_chunk005,2
25,erit20262_chunk021,4
122,sver202617_chunk009,4
122,dub-sver202610_chunk009,5
122,dub-sver20266_chunk009,4
122,dub-sver20269_chunk009,4
122,dub-sver202618_chunk008,4
122,dub-belg20262_chunk004,4
122,tysk2026167_chunk010,5
122,dub-sver202618_chunk020,5
122,dub-belg20261_chunk036,5
122,dub-fran20262_chunk046,5
122,dub-malt20261_chunk014,4
122,dub-pole20261_chunk014,4
122,dub-rumae20262_chunk006,4
122,dub-tysk202610_chunk006,4
122,dub-tysk20261_chunk011,4
122,dub-tysk20268_chunk006,4
122,dub-tysk20269_chunk006,4
122,dub-malt20261_chunk018,4
122,dub-sver202614_chunk017,5
122,29b-ita20261_chunk004,4
122,dub-tysk202622_chunk014,5
122,dub-tysk202611_chunk012,5
122,dub-sver202618_chunk022,4
122,dub-tysk20269_chunk009,4
122,dub-sver202618_chunk018,4
122,dub-rumae20264_chunk003,4
122,dub-tysk202611_chunk007,4
122,dub-tysk20261_chunk014,5
122,dub-tysk202611_chunk015,4
122,dub-rumae20261_chunk003,4
122,dub-tysk202622_chunk007,4
122,dub-tysk202623_chunk006,4
122,dub-tysk20265_chunk006,4
122,dub-sver202612_chunk014,4
122,29b-tysk20263_chunk002,4
122,dub-tysk202613_chunk006,5
122,dub-sver202618_chunk000,4
122,dub-belg20262_chunk043,2
122,tysk2026167_chunk009,4
122,dub-pole20262_chunk013,4
122,dub-fran20265_chunk008,4
122,dub-sver20261_chunk007,4
122,dub-bulg20262_chunk008,4
122,dub-rumae20262_chunk004,5
122,dub-fran20263_chunk034,4
122,dub-tysk20265_chunk012,4
122,dub-pole20257_chunk006,4
65,syri202614_chunk003,4
65,syri202614_chunk003_dup1,4
65,syri202613_chunk005,4
65,alge20261_chunk017,4
65,syri20265_chunk008,4
65,hjem20261_chunk004,4
65,dub-sver20265_chunk012,4
65,ukra202613_chunk004,4
65,tyrk20261_chunk013,4
65,irak20263_chunk007,4
65,ukra202610_chunk013,4
65,maro20253_chunk010,4
65,syri202621_chunk003,4
65,etio20264_chunk004,4
65,bosn20262_chunk007,4
65,liba20261_chunk006,4
65,niga20266_chunk009,4
65,ugan202619_chunk009,4
65,ugan202616_chunk014,4
65,soma20265_chunk009,4
65,tyrk20261_chunk008,4
65,keny20262_chunk031,4
65,niga20262_chunk002,5
65,afgh202612_chunk018,4
65,ugan202617_chunk008,4
65,rusl202637_chunk007,4
65,dub-sver202614_chunk007,4
65,alge20262_chunk007,4
65,afgh202617_chunk020,4
65,niga20264_chunk006,4
65,irak20263_chunk006,4
65,hjem20261_chunk006,4
65,afgh202618_chunk017,4
65,irak20262_chunk014,4
65,rusl202614_chunk015,4
65,tyrk20262_chunk004,4
65,maro20253_chunk006,4
65,ukra202615_chunk006,4
65,ghan20263_chunk009,4
65,niga20267_chunk006,4
65,bosn20262_chunk005,4
65,bela20261_chunk010,4
65,etio20261_chunk011,4
65,liba20261_chunk008,4
65,dub-nede20263_chunk006,4
65,stat20267_chunk016,4
65,ugan20269_chunk012,4
65,buru20261_chunk003,4
65,syri202618_chunk018,4
65,bang20261_chunk010,4
65,soma202612_chunk007,4
65,paki20264_chunk018,4
65,ugan20265_chunk003,4
65,tyrk20262_chunk010,4
65,alge20263_chunk001,5
65,bosn20261_chunk011,4
65,rusl20261_chunk005,4
65,ugan202617_chunk021,4
65,dub-sver202613_chunk005,4
65,syri20266_chunk001,4
65,syri20267_chunk001,4
65,tyrk20269_chunk005,4
65,ukra202614_chunk010,4
65,afgh202613_chunk012,4
65,29b-ita20261_chunk002,4
65,ukra202615_chunk009,4
65,dub-tysk20269_chunk011,4
65,irak20263_chunk010,5
65,ugan202615_chunk009,4
65,paki20263_chunk019,4
65,soma20265_chunk007,4
65,ugan20269_chunk005,4
65,erit20267_chunk009,4
65,keny20262_chunk001,4
65,29b-bul20261_chunk019,4
65,niga20261_chunk018,4
65,paki20263_chunk020,4
65,bela20261_chunk012,4
65,guin20261_chunk007,4
65,dub-span20263_chunk017,4
65,rusl20266_chunk033,4
65,erit20266_chunk009,4
63,dub-nede20262_chunk015,1
63,dub-nede20261_chunk012,1
63,dub-nede20264_chunk013,1
63,dub-nede20263_chunk015,1
63,dub-nede20265_chunk013,1
63,syri20264_chunk031,2
63,syri20264_chunk029,1
63,syri20261_chunk035,4
63,syri20263_chunk033,4
63,syri20262_chunk038,4
63,syri20266_chunk038,4
63,syri20267_chunk038,4
63,ukra202610_chunk008,4
63,syri20264_chunk024,1
63,dub-nede20264_chunk020,2
63,dub-nede20262_chunk022,2
63,dub-nede20261_chunk019,2
63,ukra202620_chunk011,2
63,syri20261_chunk043,2
63,syri20263_chunk041,2
63,syri20262_chunk046,2
63,syri20266_chunk046,2
63,syri20267_chunk046,2
63,dub-fran20262_chunk023,2
63,syri202617_chunk033,2
63,dub-nede20264_chunk019,1
63,dub-nede20262_chunk021,1
63,dub-nede20261_chunk018,1
63,dub-bulg20261_chunk026,2
63,syri20264_chunk034,2
63,dub-bulg20261_chunk042,1
63,buru20261_chunk013,4
63,buru20261_chunk001_dup1,2
63,bulg20263_chunk028,4
63,dub-fran20262_chunk036,3
63,dub-nede20263_chunk021,1
63,dub-nede20265_chunk012,2
63,syri20261_chunk042,2
63,syri20263_chunk040,2
63,syri20262_chunk045,2
63,syri20266_chunk045,2
63,syri20263_chunk059,1
63,dub-fran20263_chunk024,4
63,fran20264_chunk020,4
63,syri20267_chunk045,2
63,dub-pole20262_chunk015,0
63,dub-belg20261_chunk023,2
63,dub-belg20262_chunk029,2
63,syri202617_chunk029,2
63,dub-fran20262_chunk014,2
114,syri20263_chunk060,4
114,syri20264_chunk025,4
114,rusl202634_chunk022,2
114,rusl202635_chunk023,2
114,syri20264_chunk034,4
114,bulg20263_chunk029,4
114,rusl202634_chunk033,4
114,rusl202635_chunk034,4
114,rusl202634_chunk034,4
114,rusl202635_chunk035,4
114,dub-bulg20261_chunk027,3
114,syri20264_chunk024,4
114,syri20263_chunk059,4
114,irak20265_chunk019,2
114,syri20264_chunk035,4
114,erit20261_chunk034,4
114,rusl202634_chunk032,4
114,rusl202635_chunk033,4
114,syri202613_chunk014,4
114,syri20267_chunk045,4
114,erit20261_chunk032,4
114,syri202617_chunk033,4
114,dub-bulg20261_chunk025,4
114,bulg20263_chunk015,4
114,syri20261_chunk023,4
114,syri20263_chunk021,4
114,syri20262_chunk026,4
114,syri20266_chunk026,4
114,syri20267_chunk026,4
114,dub-bulg20261_chunk016,2
114,bulg20263_chunk026,3
114,dub-nede20264_chunk017,4
114,dub-nede20263_chunk019,4
114,dub-nede20262_chunk019,4
114,dub-nede20261_chunk016,4
114,dub-bulg20261_chunk046,4
114,dub-bulg20261_chunk023,3
114,dub-bulg20261_chunk015,4
114,bulg20263_chunk037,4
114,syri20261_chunk042,4
132,bulg20263_chunk015,2
132,syri20261_chunk037,2
132,syri20263_chunk035,2
132,syri20262_chunk040,2
132,syri20266_chunk040,2
132,syri20267_chunk040,2
132,bulg20263_chunk030,1
132,rusl202616_chunk021,4
132,dub-fran20262_chunk023,2
84,erit20262_chunk009,0
84,erit20265_chunk020,0
84,syri20261_chunk021,2
84,syri20263_chunk019,2
84,syri20262_chunk024,2
84,syri20266_chunk024,2
84,syri20267_chunk024,2
84,erit20261_chunk019,0
84,erit20261_chunk029,1
84,erit20268_chunk005,0
84,erit20266_chunk005,0
84,erit20267_chunk005,0
84,erit20265_chunk016,0
84,syri20261_chunk012,2
84,syri20263_chunk010,2
84,syri20262_chunk015,2
84,syri20266_chunk015,2
84,syri20267_chunk015,2
84,erit20261_chunk017,1
84,erit20261_chunk031,1
84,erit20261_chunk014,1
84,erit20268_chunk008,1
84,erit20265_chunk015,0
84,erit20261_chunk025,0
84,erit20261_chunk030,1
84,erit20261_chunk034,1
84,erit20261_chunk039,0
84,erit20265_chunk011,0
84,syri20261_chunk011,0
84,syri20263_chunk009,0
84,syri20262_chunk014,0
84,syri20266_chunk014,0
84,syri20267_chunk014,0
84,erit20262_chunk008,0
84,erit20263_chunk003,0
84,erit20267_chunk011,1
84,syri20263_chunk006,0
84,syri20262_chunk011,0
84,syri20261_chunk016,1
84,syri20263_chunk014,1
84,syri20262_chunk019,1
84,syri20266_chunk019,1
84,syri20267_chunk019,1
84,syri20261_chunk020,2
84,syri20263_chunk018,2
84,syri20262_chunk023,2
84,syri20266_chunk023,2
84,syri20267_chunk023,2
84,erit20266_chunk011,1
84,erit20263_chunk009,0
84,syri20261_chunk017,0
84,syri20263_chunk015,0
84,syri20262_chunk020,0
84,syri20266_chunk020,0
84,syri20267_chunk020,0
84,syri20261_chunk014,2
84,syri20263_chunk012,2
84,syri20262_chunk017,2
84,syri20266_chunk017,2
84,syri20267_chunk017,2
84,erit20268_chunk014,1
83,rusl202629_chunk029,2
83,rusl20266_chunk028,2
83,rusl202634_chunk027,4
83,rusl202635_chunk028,4
83,rusl202634_chunk023,4
83,rusl202635_chunk024,4
83,ukra202617_chunk005,5
83,rusl202629_chunk026,4
83,rusl20266_chunk025,4
83,rusl202629_chunk030,2
83,ukra202613_chunk014,4
83,rusl202634_chunk021,4
83,rusl202635_chunk022,4
83,rusl202629_chunk028,4
83,rusl20266_chunk027,4
83,rusl202629_chunk013,4
83,rusl20266_chunk029,2
83,rusl202634_chunk034,4
83,rusl202635_chunk035,4
83,rusl202634_chunk030,4
83,rusl202635_chunk031,4
83,rusl202616_chunk020,2
83,rusl202638_chunk006,4
83,syri202613_chunk011,4
83,rusl202634_chunk010,4
83,rusl202635_chunk011,4
83,ukra202610_chunk010,2
83,rusl202634_chunk020,2
83,rusl202635_chunk021,2
83,rusl202634_chunk025,2
83,rusl202635_chunk026,2
83,ukra202618_chunk004,4
83,rusl202634_chunk029,4
83,rusl202635_chunk030,4
83,ukra20265_chunk034,4
83,rusl20266_chunk030,0
83,rusl202634_chunk008,4
83,rusl202635_chunk009,4
83,rusl20266_chunk012,4
83,syri202613_chunk012,4
83,rusl202629_chunk027,4
44,dub-fran20262_chunk010,1
44,dub-belg20261_chunk017,4
44,dub-belg20262_chunk023,4
44,ukra20263_chunk026,2
44,dub-fran20263_chunk011,1
44,fran20264_chunk007,1
44,soma20262_chunk020,4
44,soma20261_chunk019,4
44,dub-sver202618_chunk021,2
44,dub-tysk202614_chunk012,2
44,syri202616_chunk014,4
44,tysk2026167_chunk011,4
44,dub-pole20261_chunk009,2
44,bulg20263_chunk046,4
44,dub-bulg20262_chunk009,4
44,syri202617_chunk016,4
44,dub-nede20264_chunk010,4
44,dub-nede20262_chunk012,4
44,dub-nede20261_chunk009,4
44,dub-nede20261_chunk025,4
68,soma20261_chunk013,4
68,nige20263_chunk014,4
68,ugan20268_chunk004,5
68,sril202651_chunk006,5
68,ugan202619_chunk005,4
68,keny20262_chunk019,4
68,niga20267_chunk007,4
68,niga20267_chunk008,4
68,tyrk20262_chunk004,4
68,syri202618_chunk014,4
68,sril202651_chunk005,4
68,ugan202616_chunk015,4
68,ugan20265_chunk012,4
68,ukra202613_chunk011,4
68,dub-span20264_chunk009,4
68,dub-span20263_chunk011,4
68,ugan202610_chunk008,4
68,rusl20265_chunk010,4
68,dub-span20261_chunk006,4
68,niga20262_chunk010,4
68,niga20267_chunk009,4
68,dub-malt20261_chunk008,4
68,dub-malt20262_chunk007,4
68,rusl202612_chunk011,4
68,keny20262_chunk029,4
68,ugan202615_chunk010,4
68,dub-bulg20261_chunk008,4
68,tyrk20261_chunk011,4
68,rusl20261_chunk012,5
68,afgh202649_chunk017,4
68,keny20262_chunk017,4
68,rusl20261_chunk006,4
68,afgh20264_chunk009,4
68,keny20262_chunk030,4
68,maro20253_chunk009,4
66,afgh20267_chunk012,4
66,stat20262_chunk018,4
66,rusl202620_chunk005,4
66,irak20265_chunk006,4
66,syri202615_chunk003,4
66,stat20264_chunk008,4
66,soma20269_chunk006,4
66,tyrk20265_chunk010,4
66,irak20264_chunk001,5
66,myan20261_chunk001,4
66,ugan202619_chunk011,4
66,syri202615_chunk017,4
66,ukra20265_chunk029,4
66,ugan20265_chunk017,4
66,liba20261_chunk010,4
66,erit20263_chunk008,4
66,tyrk20262_chunk009,4
66,rusl20267_chunk004,4
66,ukra202613_chunk006,4
66,soma20265_chunk011,5
66,ukra20265_chunk035,5
66,dub-rumae20263_chunk030,4
66,geor20263_chunk000,4
66,syri202621_chunk000,4
66,tyrk20262_chunk000,4
66,hjem20261_chunk003,4
66,land20264_chunk000,4
66,stat20262_chunk015,4
66,ukra20263_chunk010,4
66,syri202613_chunk000,4
66,tyrk20262_chunk006,4
66,dub-rumae20263_chunk000,4
66,29b-bul20261_chunk002,4
66,29b-sve20262_chunk001,4
66,29b-tysk20262_chunk002,4
66,29b-sve20261_chunk002,4
66,29b-tysk20261_chunk002,4
66,29b-ita20261_chunk003,4
66,syri202610_chunk013,4
66,etio20264_chunk000,4
66,rusl202638_chunk009,4
66,irak20262_chunk000,4
66,29b-tysk20263_chunk000,4
66,etio20261_chunk000,5
66,29b-tysk20263_chunk001,4
66,maro20262_chunk010,4
66,rusl202615_chunk000,4
66,bosn20262_chunk000,4
66,ugan20265_chunk009,4
66,stat20264_chunk009,4
66,stat202614_chunk000,4
66,tyrk20264_chunk000,4
66,rusl202634_chunk000,4
66,rusl20261_chunk000,5
66,alder20261_chunk002,4
66,afgh202649_chunk008,4
66,ukra20263_chunk012,4
66,alge20262_chunk000,4
66,rusl202635_chunk000,4
66,tyrk20268_chunk000,4
66,tyrk20265_chunk000,4
66,rusl202633_chunk014,4
66,alder20261_chunk000,4
66,29b-sve20262_chunk015,4
66,tyrk20269_chunk000,4
66,29b-bul20261_chunk000,4
66,syri202614_chunk000,4
66,syri202614_chunk000_dup1,4
66,indi20261_chunk000,4
66,dub-rumae20262_chunk010,2
66,dub-sver202614_chunk000,5
66,irak20264_chunk000,4
66,stat202610_chunk000,4
66,alge20261_chunk000,4
66,soma202610_chunk004,4
66,rusl202633_chunk000,4
66,syri202617_chunk000,4
66,syri202616_chunk000,4
66,niga20262_chunk015,4
66,dub-sver202618_chunk000,5
66,syri202618_chunk000,4
66,stat20261_chunk000,4
66,29b-tysk20262_chunk000,4
66,tyrk20261_chunk000,4
66,afgh202620_chunk011,5
66,rusl202610_chunk000,4
66,maro20253_chunk015,4
66,stat20266_chunk005,4
66,rusl202612_chunk000,4
66,ukra202620_chunk008,5
66,rusl20262_chunk009,4
66,tyrk20266_chunk000,4
66,maro20261_chunk008,4
66,dub-nede20265_chunk000,5
30,irak20263_chunk006,4
30,dub-tysk202627_chunk009,4
30,keny20262_chunk029,4
30,syri20261_chunk018,4
30,syri20263_chunk016,4
30,syri20262_chunk021,4
30,syri20266_chunk021,4
30,syri20267_chunk021,4
30,dub-belg20261_chunk010,4
30,dub-belg20262_chunk016,4
30,rusl202615_chunk010,4
30,dub-belg20261_chunk009,4
30,dub-belg20262_chunk015,4
30,syri20261_chunk026,4
30,syri20263_chunk024,4
30,syri20262_chunk029,4
30,syri20266_chunk029,4
30,syri20267_chunk029,4
30,paki20263_chunk007,4
30,dub-bulg20261_chunk064,4
30,syri20261_chunk033,2
30,syri20263_chunk031,2
30,syri20262_chunk036,2
30,syri20266_chunk036,2
30,syri20267_chunk036,2
30,ugan20267_chunk005,4
30,maro20262_chunk006,4
30,rusl202634_chunk032,2
30,rusl202635_chunk033,2
30,dub-belg20261_chunk019,1
30,dub-belg20262_chunk025,1
30,rusl202632_chunk012,4
30,dub-belg20261_chunk007,4
30,dub-belg20262_chunk013,4
30,rusl202634_chunk037,4
30,rusl202635_chunk038,4
30,erit20261_chunk032,4
30,dub-belg20261_chunk011,4
30,dub-belg20262_chunk017,4
30,syri20261_chunk019,2
30,syri20263_chunk017,2
30,syri20262_chunk022,2
30,syri20266_chunk022,2
30,syri20267_chunk022,2
30,dub-belg20261_chunk030,2
30,bulg20263_chunk022,2
30,etio20262_chunk029,4
30,rusl202629_chunk024,2
30,rusl20266_chunk023,2
30,rusl202634_chunk033,4
30,rusl202635_chunk034,4
30,syri20261_chunk043,2
30,syri20263_chunk041,2
30,syri20262_chunk046,2
30,syri20266_chunk046,2
30,syri20267_chunk046,2
30,ukra202618_chunk005,4
30,ukra20264_chunk005,4
30,ukra20265_chunk004,4
30,syri20263_chunk059,2
30,dub-fran20263_chunk018,4
30,fran20264_chunk014,4
30,dub-fran20262_chunk017,4
30,ukra202611_chunk013,4
30,dub-belg20262_chunk035,2
30,rusl202629_chunk028,4
30,rusl20266_chunk027,4
30,ukra202613_chunk015,4
30,ukra202614_chunk013,4
30,dub-belg20261_chunk029,2
30,erit20261_chunk034,4
30,dub-belg20261_chunk025,2
30,dub-belg20262_chunk031,2
30,syri202617_chunk015,4
30,stat202610_chunk031,4
30,syri202617_chunk033,4
30,rusl202638_chunk007,4
30,paki20264_chunk015,4
30,rusl202631_chunk002,4
30,stat202610_chunk032,4
30,dub-rumae20264_chunk014,4
30,irak20265_chunk019,1
30,tyrk20269_chunk001,4
30,afgh202645_chunk017,4
30,dub-belg20261_chunk016,1
30,dub-belg20262_chunk022,1
30,dub-fran20262_chunk023,2
41,bulg20263_chunk031,4
26,29b-bul20261_chunk011,4
26,29b-tysk20264_chunk011,4
26,29b-sve20262_chunk010,4
26,29b-tysk20262_chunk013,4
26,29b-sve20261_chunk012,4
26,29b-tysk20261_chunk011,4
26,29b-ita20261_chunk012,4
26,dub-belg20262_chunk037,4
26,dub-rumae20262_chunk003,4
26,dub-span20264_chunk012,4
26,dub-nede20265_chunk020,4
26,dub-nede20264_chunk022,4
26,dub-nede20262_chunk024,4
26,dub-nede20261_chunk021,4
26,dub-tysk20263_chunk008,4
26,dub-rumae20264_chunk006,4
26,dub-sver20268_chunk008,4
26,dub-sver202611_chunk007,4
26,dub-schw20263_chunk010,4
26,dub-schw20262_chunk010,4
26,niga20262_chunk002,4
26,dub-sver20265_chunk021,4
26,dub-span20264_chunk005,4
26,dub-sver202611_chunk011,4
26,dub-bulg20262_chunk016,4
26,dub-port20262_chunk015,4
26,dub-port20261_chunk019,4
26,dub-nede20265_chunk019,4
26,dub-nede20264_chunk021,4
26,dub-nede20263_chunk024,4
26,dub-nede20262_chunk023,4
26,dub-nede20261_chunk020,4
26,ukra202617_chunk004,4
26,ugan202619_chunk015,5
26,rusl202636_chunk012,4
26,stat20261_chunk012,4
26,niga20262_chunk010,4
26,dub-span20264_chunk008,4
26,dub-rumae20264_chunk013,4
26,dub-tysk202620_chunk009,4
26,irak20262_chunk021,4
26,dub-nede20263_chunk025,4
26,dub-sver202610_chunk012,4
26,dub-sver20266_chunk012,4
26,rusl202633_chunk007,4
26,keny20262_chunk017,4
26,dub-fran20262_chunk042,4
26,dub-nede20264_chunk007,4
26,soma202611_chunk014,4
26,dub-sver202615_chunk012,4
26,dub-pole20261_chunk009,4
26,syri202613_chunk016,4
26,dub-port20262_chunk012,4
18,irak20263_chunk006,4
18,dub-tysk202627_chunk009,4
18,keny20262_chunk029,4
18,syri20261_chunk018,4
18,syri20263_chunk016,4
18,syri20262_chunk021,4
18,syri20266_chunk021,4
18,syri20267_chunk021,4
18,dub-belg20261_chunk010,4
18,dub-belg20262_chunk016,4
18,rusl202615_chunk010,4
18,dub-belg20261_chunk009,4
18,dub-belg20262_chunk015,4
18,syri20261_chunk026,4
18,syri20263_chunk024,4
18,syri20262_chunk029,4
18,syri20266_chunk029,4
18,syri20267_chunk029,4
18,paki20263_chunk007,4
18,dub-bulg20261_chunk064,4
18,syri20261_chunk033,2
18,syri20263_chunk031,2
18,syri20262_chunk036,2
18,syri20266_chunk036,2
18,syri20267_chunk036,2
18,ugan20267_chunk005,4
18,maro20262_chunk006,4
18,rusl202634_chunk032,2
18,rusl202635_chunk033,2
18,dub-belg20261_chunk019,1
18,dub-belg20262_chunk025,1
18,rusl202632_chunk012,4
18,dub-belg20261_chunk007,4
18,dub-belg20262_chunk013,4
18,rusl202634_chunk037,4
18,rusl202635_chunk038,4
18,erit20261_chunk032,4
18,dub-belg20261_chunk011,4
18,dub-belg20262_chunk017,4
18,syri20261_chunk019,2
18,syri20263_chunk017,2
18,syri20262_chunk022,2
18,syri20266_chunk022,2
18,syri20267_chunk022,2
18,dub-belg20261_chunk030,2
18,bulg20263_chunk022,2
18,etio20262_chunk029,4
18,rusl202629_chunk024,2
18,rusl20266_chunk023,2
18,rusl202634_chunk033,4
18,rusl202635_chunk034,4
18,syri20261_chunk043,2
18,syri20263_chunk041,2
18,syri20262_chunk046,2
18,syri20266_chunk046,2
18,syri20267_chunk046,2
18,ukra202618_chunk005,4
18,ukra20264_chunk005,4
18,ukra20265_chunk004,4
18,syri20263_chunk059,2
18,dub-fran20263_chunk018,4
18,fran20264_chunk014,4
18,dub-fran20262_chunk017,4
18,ukra202611_chunk013,4
18,dub-belg20262_chunk035,2
18,rusl202629_chunk028,4
18,rusl20266_chunk027,4
18,ukra202613_chunk015,4
18,ukra202614_chunk013,4
18,dub-belg20261_chunk029,2
18,erit20261_chunk034,4
18,dub-belg20261_chunk025,2
18,dub-belg20262_chunk031,2
18,syri202617_chunk015,4
18,stat202610_chunk031,4
18,syri202617_chunk033,4
18,rusl202638_chunk007,4
18,paki20264_chunk015,4
18,rusl202631_chunk002,4
18,stat202610_chunk032,4
18,dub-rumae20264_chunk014,4
18,irak20265_chunk019,1
18,tyrk20269_chunk001,4
18,afgh202645_chunk017,4
18,dub-belg20261_chunk016,1
18,dub-belg20262_chunk022,1
18,dub-fran20262_chunk023,2
131,bulg20263_chunk015,4
131,ukra202610_chunk008,4
131,syri20264_chunk032,2
131,dub-fran20262_chunk029,4
131,ukra20265_chunk010,4
131,dub-fran20262_chunk035,1
131,tyrk20266_chunk020,0
131,dub-belg20261_chunk008,2
131,dub-belg20262_chunk014,2
131,dub-bulg20261_chunk026,2
131,rusl202634_chunk033,2
131,rusl202635_chunk034,2
131,rusl202634_chunk032,1
131,rusl202635_chunk033,1
131,dub-bulg20261_chunk042,2
131,syri202617_chunk015,2
131,dub-bulg20261_chunk048,2
131,dub-fran20262_chunk034,4
131,rusl202634_chunk034,2
131,rusl202635_chunk035,2
131,syri202617_chunk016,1
131,rusl202634_chunk037,2
131,rusl202635_chunk038,2
131,dub-bulg20261_chunk019,4
131,bulg20263_chunk017,4
131,rusl202629_chunk020,2
131,rusl20266_chunk019,2
131,syri202617_chunk017,2
131,syri20264_chunk036,2
131,rusl202634_chunk015,2
131,rusl202635_chunk016,2
131,syri20263_chunk060,4
