topic_id,chunk_id,doc_id,query_id,generated_query,chunk_index,total_chunks,chunk_text,item_id,title,url,country,published_date,court,case_type,case_number,topic_label,topic_keywords,topic_probability,topic_name
0,3269_chunk000,3269,3269_chunk000_query,explain the Dublin procedure in the context of international protection applications,0,2,"The applicant, a national of Somalia, applied for international protection in France on 18 December 2020 and he was placed under the Dublin procedure while a request was sent to Germany, considered the Member State responsible to examine the request for international protection. The applicant returned to Germany, and thereafter returned to France and asked for asylum a second time on 26 May 2021.",3269,FR: The Lyon Administrative Court of Appeal ruled that subsequent applications for international protection trigger new time limits for the purposes of the Dublin procedure.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3269&returnurl=%2fPages%2fsearch.aspx,France,06/01/2022,FR: Administrative Courts of Appeal [Cours administratives d’appel],Judgment,No 21LY03266,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",1.0,Asylum Definition And Assessment
0,3269_chunk001,3269,3269_chunk001_query,provide a definition of Eurodac file consultation,1,2,"After a new consultation of the Eurodac file, the German authorities were again seized with a...",3269,FR: The Lyon Administrative Court of Appeal ruled that subsequent applications for international protection trigger new time limits for the purposes of the Dublin procedure.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3269&returnurl=%2fPages%2fsearch.aspx,France,06/01/2022,FR: Administrative Courts of Appeal [Cours administratives d’appel],Judgment,No 21LY03266,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.9519944955634654,Asylum Definition And Assessment
0,3321_chunk000,3321,3321_chunk000_query,provide an overview of the appeal process following a removal order,0,2,"The applicant applied for international protection in 2017, claiming that he had to flee Bangladesh after being subjected to ill-treatment from state authorities due to his belonging to the Rohingya ethnic group. The BFA rejected the applicant's request and issued a removal order against him. The applicant appealed against this decision.",3321,AT: The Constitutional Court ruled that refusal to grant refugee status to a member of the Rohingya ethnic group born in Bangladesh constituted a violation of the principle of equal treatment among foreigners.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3321&returnurl=%2fPages%2fsearch.aspx,Austria,16/12/2021,AT: Constitutional Court [Verfassungsgerichtshof Österreich],Decision,E 1999/2021-19,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.8831690135739699,Asylum Definition And Assessment
0,3321_chunk001,3321,3321_chunk001_query,what is the Federal Administrative Court ruling regarding the appeal?,1,2,"The Federal Administrative Court dismissed his appeal, arguing that his claim that he was abused and extorted by the police and had to flee Bangladesh...",3321,AT: The Constitutional Court ruled that refusal to grant refugee status to a member of the Rohingya ethnic group born in Bangladesh constituted a violation of the principle of equal treatment among foreigners.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=3321&returnurl=%2fPages%2fsearch.aspx,Austria,16/12/2021,AT: Constitutional Court [Verfassungsgerichtshof Österreich],Decision,E 1999/2021-19,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.8976112531485221,Asylum Definition And Assessment
0,2507_chunk000,2507,2507_chunk000_query,provide a definition of readmission based on AsylG,0,2,"The case concerned an Afghan applicant who contested an inadmissible decision based on Paragraph 29(1)(1)(a) of the AsylG because he had previously applied for asylum in Denmark. The Danish authorities agreed to a readmission on 9 November 2017, and the BAMF ordered the transfer and found no prohibition for the deportation.",2507,DE: The Federal Administrative Court clarified the concept of absconding in the context of extending a Dublin transfer period.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=2507&returnurl=%2fPages%2fsearch.aspx,Germany,17/08/2021,DE: Federal Constitutional Court [Bundesverfassungsgericht],Judgment,No 1 C 38.20,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.9396641384979157,Asylum Definition And Assessment
1,2507_chunk001,2507,2507_chunk001_query,provide a definition of credibility assessment,1,2,"On 24 April 2018 the attempted transfer was unsuccessful as the applicant was not found in his room in the accommodation, but the transfer...",2507,DE: The Federal Administrative Court clarified the concept of absconding in the context of extending a Dublin transfer period.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=2507&returnurl=%2fPages%2fsearch.aspx,Germany,17/08/2021,DE: Federal Constitutional Court [Bundesverfassungsgericht],Judgment,No 1 C 38.20,1_credibility_assessment_definition_provide,"credibility, assessment, definition, provide, of, context, define, in, remote, cultivation",1.0,Credibility Assessment Definition
0,2508_chunk000,2508,2508_chunk000_query,Philippine applicant contested inadmissibility decision based on previous application in France and resulting entry ban,0,2,"The applicant, national of Philippine, contested an inadmissibility decision issued by BAMF on 21 February 2018 on the basis of Paragraph 29(1)(1)(a) AsylG, because he has previously applied for international protection in France. It was decided that there are ni prohibitions to deportation and ordered a 9 months entry ban.",2508,DE: The Federal Administrative Court clarified on the concept of absconding in the Dublin procedure and the criteria for inadmissibility decision,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=2508&returnurl=%2fPages%2fsearch.aspx,Germany,17/08/2021,DE: Federal Administrative Court [Bundesverwaltungsgericht],Judgment,No 1 C 51.20,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",1.0,Asylum Definition And Assessment
0,2508_chunk001,2508,2508_chunk001_query,define church asylum case,1,2,On 13 July 2018 the Federal Office and Foreigners Registration Office was informed that the applicant resided in a church asylum since 12 July 2018. By letter of...,2508,DE: The Federal Administrative Court clarified on the concept of absconding in the Dublin procedure and the criteria for inadmissibility decision,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=2508&returnurl=%2fPages%2fsearch.aspx,Germany,17/08/2021,DE: Federal Administrative Court [Bundesverwaltungsgericht],Judgment,No 1 C 51.20,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.921425565459179,Asylum Definition And Assessment
0,2509_chunk000,2509,2509_chunk000_query,provide a summary of the inadmissibility decision against a Guinean national who applied for international protection in Germany and Spain,0,2,"The applicant, Guinean national, contested the inadmissibility decision adopted based on Paragraph 29(1)(1)(a) of the AsylG, because he entered Germany and applied for international protection on 11 April 2018 but he had previously applied in Spain (Eurodac hit report). The BAMF also found no prohibition to deportation and issued a 6 months entry ban.",2509,"DE: The Federal Administrative Court confirmed expiry of Dublin transfer deadline when the extension was not valid, and the absconding concept was wrongly applied",https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=2509&returnurl=%2fPages%2fsearch.aspx,Germany,17/08/2021,DE: Federal Administrative Court [Bundesverwaltungsgericht],Judgment,1 C 55.20,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",1.0,Asylum Definition And Assessment
0,2509_chunk001,2509,2509_chunk001_query,define notification letter of decision,1,2,The applicant resided in a shared accommodation and the notification letter of the decision was received by him and also by his legal...,2509,"DE: The Federal Administrative Court confirmed expiry of Dublin transfer deadline when the extension was not valid, and the absconding concept was wrongly applied",https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=2509&returnurl=%2fPages%2fsearch.aspx,Germany,17/08/2021,DE: Federal Administrative Court [Bundesverwaltungsgericht],Judgment,1 C 55.20,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.7870553740235379,Asylum Definition And Assessment
0,2510_chunk000,2510,2510_chunk000_query,provide a definition of inadmissible asylum application due to prior application,0,2,"The applicant, Guinea national, was rejected the application of asylum as inadmissible by decision of 7 March 2018 because he has already applied in Spain, according to a Eurodac hit report. The Spanish authorities agreed to the transfer on 6 March 2018 and the BAMF decision was adopted on 7 March 2018.",2510,DE: The Federal Administrative Court confirmed that failure to appear for self-presentation in the deportation day does not equal absconding,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=2510&returnurl=%2fPages%2fsearch.aspx,Germany,17/08/2021,DE: Federal Administrative Court [Bundesverwaltungsgericht],Judgment,1 C 1.21,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.9270854243875747,Asylum Definition And Assessment
0,2510_chunk001,2510,2510_chunk001_query,provide a definition of suspensive effect,1,2,On 16 March 2018 the applicant contested the decision and requested an order for suspensive effect. The German authorities informed the Spanish authorities about the lodging of an appeal with...,2510,DE: The Federal Administrative Court confirmed that failure to appear for self-presentation in the deportation day does not equal absconding,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=2510&returnurl=%2fPages%2fsearch.aspx,Germany,17/08/2021,DE: Federal Administrative Court [Bundesverwaltungsgericht],Judgment,1 C 1.21,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.7411027662363839,Asylum Definition And Assessment
