qid,docid,docno,query,text,score,rank
122,2024,dub-fran20263_chunk011,Swedish Dublin Forordningen Respons,"Support and assistance to Dublin returnees remains complicated. The humanitarian emergency reception centre (Permanence d’accueil d’urgence humanitaire, PAUH) run by the Red Cross based next to Roissy – Charles de Gaulle airport aims to provide people released from the transit zone, after a court decision, with legal and social support.",-4.325294494628906,44
122,2057,fran20264_chunk007,Swedish Dublin Forordningen Respons,"Support and assistance to Dublin returnees remains complicated. The humanitarian emergency reception centre (Permanence d’accueil d’urgence humanitaire, PAUH) run by the Red Cross based next to Roissy – Charles de Gaulle airport aims to provide people released from the transit zone, after a court decision, with legal and social support.",-4.325294494628906,45
122,2044,dub-fran20263_chunk031,Swedish Dublin Forordningen Respons,"Flygtningenævnet finder, at der ikke foreligger sådanne særlige hensyn, herunder af humanitær karakter, at asylansøgningen bør behandles i Danmark, jf. forordningens artikel 17, stk.1.",-4.333818435668945,46
122,4199,dub-nede20263_chunk027,Swedish Dublin Forordningen Respons,"Flygtningenævnet finder, at der ikke foreligger sådanne særlige hensyn, herunder af humanitær karakter, at asylansøgningen bør behandles i Danmark, jf. forordningens artikel 17, stk. 1.",-4.819649696350098,47
122,1081,dub-bulg20261_chunk013,Swedish Dublin Forordningen Respons,"Forholdene for Dublin-returnees i Bulgarien er nærmere beskrevet i AIDA´s seneste rapport, ”Country Report Bulgaria, Update on 2025” fra maj 2026, under ”Asylum Procedure”, pkt. C.",-5.082570552825928,48
122,2022,dub-fran20263_chunk009,Swedish Dublin Forordningen Respons,"Forholdene for asylansøgere, herunder Dublin returnees i Frankrig er nærmere beskrevet i AIDA’s Country Report France Update on 2024 fra juni 2025. På side 75 fremgår blandt andet: “Applications of persons returned to France under the Dublin III Regulation are treated in the same way as any other asylum applications.",-5.404699802398682,49
122,2055,fran20264_chunk005,Swedish Dublin Forordningen Respons,"Forholdene for asylansøgere, herunder Dublin returnees i Frankrig er nærmere beskrevet i AIDA’s Country Report France Update on 2024 fra juni 2025. På side 75 fremgår blandt andet: “Applications of persons returned to France under the Dublin III Regulation are treated in the same way as any other asylum applications.",-5.404699802398682,50
122,1146,bulg20263_chunk008,Swedish Dublin Forordningen Respons,"Om de generelle forhold for Dublin-returnees i Bulgarien, herunder sårbare ansøgere, er i den nævnte rapport fra AIDA anført blandt andet følgende, side 57:
“Asylum seekers who are returned from other Member States in principle do not face any obstacles in accessing the territory of Bulgaria upon return.",-5.4198760986328125,51
122,2954,dub-span20264_chunk015,Swedish Dublin Forordningen Respons,"Flygtningenævnet finder herefter, at der ikke foreligger sådanne særlige hensyn, herunder af humanitær karakter, at asylansøgningen bør behandles i Danmark, jf. forordningens artikel 17, stk. 1.",-5.725975036621094,52
122,2795,dub-finl20265_chunk007,Swedish Dublin Forordningen Respons,"Flygtningenævnet finder herefter, at der ikke foreligger sådanne særlige hensyn, herunder af humanitær karakter, at asylansøgningen bør behandles i Danmark, jf. forordningens artikel 17, stk. 1.",-5.725977897644043,53
122,2025,dub-fran20263_chunk012,Swedish Dublin Forordningen Respons,"For many years, without any funding to implement this activity, the centre has welcomed Dublin returnees at their arrival at the airport. The returnees are directed towards the centre by the police or the airport services. Upon their arrival at the airport, the Border Police issues a safe conduct (sauf-conduit) which mentions the Prefecture where the asylum seekers have to submit their claim.",-6.004589557647705,54
122,1147,bulg20263_chunk009,Swedish Dublin Forordningen Respons,"Prior to the arrival of Dublin returnees, the SAR informs the Border Police of the expected arrival and indicates whether the returnee should be transferred to a reception centre or to immigration pre-removal detention facility.",-6.0474772453308105,55
122,329,dub-tysk202627_chunk011,Swedish Dublin Forordningen Respons,"På den anførte baggrund og efter sagens oplysninger i øvrigt finder Flygtningenævnet, at Tysklands ansvar for klagerens asylsag ikke kan anses for at være ophørt efter forordningens artikel 19, stk. 2. Flygtningenævnet finder fortsat ikke, at der foreligger sådanne særlige hensyn, at der er grundlag for at bestemme, at asylansøgningen skal behandles i Danmark, jf. forordningens artikel 17, stk. 1.",-6.453902244567871,56
122,1507,dub-tysk202622_chunk012,Swedish Dublin Forordningen Respons,"1, kan enhver medlemsstat beslutte at behandle en ansøgning om international beskyttelse, selvom behandlingen af ansøgningen ikke påhviler den efter forordningens kriterier. Hensynet til barnets tarv kan ikke medføre, at Danmark skal behandle klagerens asylansøgning i medfør af forordningens artikel 17, stk. 1.",-6.7166290283203125,57
122,2058,fran20264_chunk008,Swedish Dublin Forordningen Respons,"For many years, without any funding to implement this activity, the centre has welcomed Dublin returnees at their arrival at the airport. The returnees are directed towards the centre by the police or the airport services. Upon their arrival at the airport, the Border Police issues a safe conduct (sauf-conduit) which mentions the Prefecture where the asylum seekers have to submit their claim.",-6.763153553009033,58
122,3364,dub-fran20262_chunk011,Swedish Dublin Forordningen Respons,"For many years, without any funding to implement this activity, the centre has welcomed Dublin returnees at their arrival at the airport. The returnees are directed towards the centre by the police or the airport services. Upon their arrival at the airport, the Border Police issues a safe conduct (sauf-conduit) which mentions the Prefecture where the asylum seekers have to submit their claim.",-6.763153553009033,59
122,2265,dub-malt20261_chunk011,Swedish Dublin Forordningen Respons,"Det bemærkes videre, at selvom der som anført i et vist omfang opleves problemer med f.eks. frihedsberøvelse af asylansøgere, er der i baggrundsmaterialet ikke oplysninger, der giver grundlag for at antage, at der i Malta systematisk sker tilbageholdelse og frihedsberøvelse af Dublin-returnees, jf. rapportens side 61.",-6.863350868225098,60
122,2284,dub-malt20262_chunk010,Swedish Dublin Forordningen Respons,"Det bemærkes videre, at selvom der som anført i et vist omfang opleves problemer med f.eks. frihedsberøvelse af asylansøgere, er der i baggrundsmaterialet ikke oplysninger, der giver grundlag for at antage, at der i Malta systematisk sker tilbageholdelse og frihedsberøvelse af Dublin-returnees, jf. rapportens side 61.",-6.863350868225098,61
122,3377,dub-fran20262_chunk024,Swedish Dublin Forordningen Respons,"rder or national security; Their transfer to another Member State under the Dublin Regulation.

Meanwhile, they are entitled to material reception conditions, tailored if needed to their specific needs.",-7.044366836547852,62
122,1748,dub-sver202615_chunk012,Swedish Dublin Forordningen Respons,"kår for asylansøgere i Sverige ikke er af en sådan karakter, at Danmark er afskåret fra at overføre klageren til Sverige, jf. forordningens artikel 3, stk.",-7.125799655914307,63
122,269,dub-sver202618_chunk016,Swedish Dublin Forordningen Respons,"1, kan beslutte at behandle en ansøgning om international beskyttelse, der er indgivet af en tredjelandsstatsborger eller statsløs, selv om behandlingen af ansøgningen ikke påhviler medlemsstaten efter kriterierne i forordningen.",-7.134869575500488,64
122,1861,tysk2026167_chunk007,Swedish Dublin Forordningen Respons,"1, kan beslutte at behandle en ansøgning om international beskyttelse, der er indgivet af en tredjelandsstatsborger eller statsløs, selv om behandlingen af ansøgningen ikke påhviler medlemsstaten efter kriterierne i forordningen.",-7.134869575500488,65
122,2496,dub-belg20261_chunk028,Swedish Dublin Forordningen Respons,"128) om Dublin returnees: ”Depending on the situation of their procedure in Belgium at the moment they left Belgium, asylum applicants sent back to Belgium following a Dublin procedure in another country can be considered subsequent applicants …In such a case, they mostly only get shelter after their asylum application is taken into consideration by the CGRS … .",-7.152364253997803,66
122,2553,dub-belg20262_chunk034,Swedish Dublin Forordningen Respons,"128) om Dublin returnees: ”Depending on the situation of their procedure in Belgium at the moment they left Belgium, asylum applicants sent back to Belgium following a Dublin procedure in another country can be considered subsequent applicants …In such a case, they mostly only get shelter after their asylum application is taken into consideration by the CGRS … .",-7.152364253997803,67
122,2038,dub-fran20263_chunk025,Swedish Dublin Forordningen Respons,"ublic order or national security; [*]Their transfer to another Member State under the Dublin Regulation.

Meanwhile, they are entitled to material reception conditions, tailored if needed to their specific needs.",-7.498398780822754,68
122,3362,dub-fran20262_chunk009,Swedish Dublin Forordningen Respons,"If the asylum application had already received a final negative decision from the CNDA, the asylum seeker may apply to OFPRA for a re-examination only if they possess new evidence (see section on Subsequent Applications). Support and assistance to Dublin returnees remains complicated.",-7.508454322814941,69
122,4614,dub-tysk20264_chunk009,Swedish Dublin Forordningen Respons,"en er af en sådan karakter, at Danmark er afskåret fra at overføre klageren til polen, jf. forordningens artikel 3, stk.",-7.593594551086426,70
122,5753,dub-pole20257_chunk009,Swedish Dublin Forordningen Respons,"en er af en sådan karakter, at Danmark er afskåret fra at overføre klageren til polen, jf. forordningens artikel 3, stk.",-7.593594551086426,71
122,4609,dub-tysk20264_chunk004,Swedish Dublin Forordningen Respons,"Flygtningenævnet finder på denne baggrund, at Polen er forpligtet til at modtage klageren, jf. forordningens artikel 12, stk. 1, og at Polen dermed er ansvarlig for at behandle klagerens ansøgning om international beskyttelse.",-7.793228626251221,72
122,1090,dub-bulg20261_chunk022,Swedish Dublin Forordningen Respons,"In 2025, despite the overall decrease in the number of the new arrivals, SAR continued to refuse accommodation in its reception centres the Dublin returnees who were not identified as vulnerable, despite the decreasing number of new arrivals (-68% in 2025, -45% in 2024, +10% in 2023, +55% in 2022; +205% in 2021), on account of the continuously shrinking reception capacity due to multiannual lack o",-7.812222003936768,73
